id,price,date,yr_sold,yr_built,age_at_sale,reno,yr_renovated,condition,grade,view,floors,bedrooms,bathrooms,basement,sqft_lot,sqft_living,sqft_basement,sqft_above,sqft_living15,sqft_lot15,lat,long,zipcode
8651720420,513000,2015-04-28,2015,1978,37,0,0,3,7,0,1.0,4,2.5,1,8040,1930,550,1380,2080,7200,47.7283,-122.21799999999999,98034
2619920170,772500,2014-10-01,2014,2004,10,0,0,3,9,0,2.0,4,2.5,0,4290,3230,0,3230,3220,5083,47.6874,-122.161,98033
2619920170,765000,2014-12-19,2014,2004,10,0,0,3,9,0,2.0,4,2.5,0,4290,3230,0,3230,3220,5083,47.6874,-122.161,98033
225039069,696950,2014-10-10,2014,1920,94,0,0,4,7,0,1.5,4,2.75,1,5376,2450,900,1550,1920,5264,47.6865,-122.396,98117
3878900525,329000,2015-02-13,2015,1928,87,0,0,3,7,0,1.5,3,1.0,0,5650,1200,0,1200,1610,5650,47.5065,-122.249,98178
7137970130,339999,2014-12-18,2014,1995,19,0,0,3,8,0,2.0,3,2.5,0,8093,2360,0,2360,1860,6762,47.3257,-122.17,98092
6632300122,364500,2014-07-14,2014,1959,55,0,0,3,7,0,1.0,3,1.0,0,9506,1060,0,1060,1520,8469,47.7317,-122.31,98125
2770602135,607500,2014-05-14,2014,1923,91,0,0,3,7,0,1.5,5,1.75,1,6000,2220,800,1420,1550,1715,47.648,-122.384,98199
3584800010,550000,2015-04-08,2015,1961,54,0,0,3,6,0,1.0,3,1.0,0,6664,880,0,880,1690,6564,47.6855,-122.199,98033
8950500250,479900,2015-04-21,2015,1960,55,0,0,3,8,0,1.0,4,2.0,1,9750,2510,880,1630,1980,9750,47.7438,-122.229,98028
7011201306,1120000,2015-02-12,2015,2013,2,0,0,3,9,2,3.0,4,4.0,1,1774,2530,430,2100,2160,2400,47.6362,-122.369,98119
4438400020,192000,2014-05-12,2014,1953,61,0,0,3,6,0,1.0,2,1.0,0,10540,700,0,700,890,10540,47.438,-122.336,98166
8651440250,250000,2015-04-13,2015,1977,38,0,0,3,7,0,1.0,3,2.0,1,5200,1500,440,1060,1640,5200,47.3653,-122.09,98042
203900920,340000,2014-07-15,2014,1996,18,0,0,3,6,0,2.0,3,2.0,0,9879,1130,0,1130,1900,14907,47.635,-121.964,98053
2458400345,340000,2014-10-28,2014,1942,72,0,0,5,7,0,1.0,3,2.0,0,6060,1420,0,830,1420,6360,47.5102,-122.37200000000001,98146
6664000130,635250,2014-10-13,2014,1976,38,0,0,5,8,0,1.0,3,2.25,1,22040,2210,700,1510,2470,14258,47.5904,-122.194,98004
2685600005,324800,2015-04-07,2015,1949,66,0,0,3,6,0,1.0,2,1.0,1,5043,1170,290,880,1430,5692,47.5492,-122.302,98108
40000362,78000,2014-05-06,2014,1942,72,0,0,1,5,0,1.0,2,1.0,0,16344,780,0,780,1700,10387,47.4739,-122.28,98168
3582700130,400000,2015-04-09,2015,1988,27,0,0,3,8,0,1.0,4,1.75,0,12875,1770,0,1770,2150,12875,47.7438,-122.24700000000001,98028
3013300980,640500,2015-05-06,2015,1919,96,0,0,4,7,2,1.0,3,1.0,0,4505,1070,0,1070,1380,4505,47.5305,-122.384,98136
2597000130,570000,2015-04-30,2015,1964,51,0,0,3,8,0,1.0,3,2.0,1,10929,1930,670,1260,2030,8750,47.7657,-122.272,98155
6169900545,1330000,2014-06-25,2014,1900,114,0,0,3,8,2,1.5,3,1.5,0,2885,1940,0,1940,2550,3600,47.6308,-122.369,98119
1328340630,330490,2015-04-03,2015,1980,35,0,0,4,7,0,1.0,3,2.75,1,7350,1440,400,1040,1510,7350,47.4431,-122.13799999999999,98058
705730280,325000,2014-08-19,2014,1999,15,0,0,3,7,0,2.0,3,2.5,0,5267,1740,0,1740,2180,5000,47.3777,-122.023,98038
705730280,335000,2015-04-21,2015,1999,16,0,0,3,7,0,2.0,3,2.5,0,5267,1740,0,1740,2180,5000,47.3777,-122.023,98038
5379805910,314000,2014-11-13,2014,1963,51,0,0,5,7,0,1.0,5,2.75,1,13500,2210,750,1460,1590,10850,47.4468,-122.28200000000001,98188
2887700091,625000,2014-09-23,2014,1925,89,0,0,5,8,0,1.5,4,2.0,1,3622,2190,200,1990,1450,3082,47.6887,-122.31200000000001,98115
7732410420,809000,2014-06-17,2014,1988,26,0,0,3,9,0,2.0,3,2.5,0,7720,2590,0,2590,2600,9490,47.659,-122.146,98007
7806500290,535000,2014-08-18,2014,1990,24,0,0,3,9,0,2.0,3,2.5,0,19485,2790,0,2790,2580,17859,47.4688,-122.124,98059
1565600130,275000,2014-08-21,2014,1963,51,0,0,3,7,0,1.0,5,1.75,1,9178,2180,1040,1140,2140,9261,47.4364,-122.28,98188
2473100280,358000,2015-04-17,2015,1967,48,0,0,4,7,0,1.0,4,2.75,1,11900,2580,960,1620,1570,9375,47.4475,-122.15899999999999,98058
3826000460,297975,2015-03-13,2015,1947,68,0,0,4,7,0,1.0,3,2.25,1,8100,2820,1100,1720,1040,8100,47.4944,-122.304,98168
1823069088,492000,2015-05-04,2015,1945,70,1,1986,4,7,0,1.0,2,1.75,0,22239,1300,0,1300,1300,14810,47.4801,-122.09200000000001,98059
1901600095,210000,2014-06-26,2014,1943,71,0,0,3,6,0,1.0,2,1.0,0,8040,720,0,720,2300,9500,47.4662,-122.359,98166
9285800020,622500,2014-08-27,2014,1928,86,0,0,4,7,0,1.5,3,2.5,1,4550,2260,880,1380,1870,4582,47.5714,-122.376,98126
3383900048,550000,2014-10-22,2014,2004,10,0,0,3,8,0,3.0,3,2.5,1,1092,1550,160,1390,1550,1079,47.6355,-122.324,98102
1423700680,190000,2015-02-26,2015,1965,50,0,0,5,7,0,1.0,3,1.75,0,7700,1390,0,1390,1260,7700,47.4559,-122.18299999999999,98058
9264930980,340000,2014-07-28,2014,2000,14,0,0,3,8,0,2.0,4,2.5,0,9362,2380,0,2380,2190,9840,47.3148,-122.34899999999999,98023
3825311190,678000,2014-07-25,2014,2003,11,0,0,3,9,0,2.0,3,2.5,0,5964,2640,0,2640,2680,5211,47.7043,-122.12799999999999,98052
9122500080,275000,2015-04-28,2015,1962,53,0,0,4,7,0,1.0,5,2.0,0,11970,2260,0,1250,1950,11970,47.3896,-122.21799999999999,98031
1189000130,493000,2014-09-15,2014,1947,67,0,0,4,7,0,1.0,3,2.75,1,6720,1720,450,1270,1690,3248,47.6138,-122.29799999999999,98122
3347400525,147000,2014-12-16,2014,1960,54,0,0,3,7,0,1.0,3,1.0,0,14000,1070,0,1070,920,12500,47.4971,-122.279,98178
8091411100,334000,2015-02-04,2015,1985,30,0,0,4,7,0,2.0,3,2.25,0,7225,2000,0,2000,1950,7464,47.349,-122.167,98030
4384000020,605000,2014-07-03,2014,1970,44,0,0,3,8,0,1.0,4,2.5,1,10786,2800,1380,1420,2140,10788,47.5959,-122.116,98008
321059132,365000,2015-04-27,2015,1976,39,0,0,4,8,0,1.0,3,1.75,0,61419,1450,0,1450,2256,82328,47.3343,-122.16,98092
1016000080,345000,2014-11-25,2014,1958,56,0,0,4,6,0,1.0,3,1.0,0,10610,1620,0,1620,1680,10795,47.474,-122.125,98059
3585900305,999000,2014-10-30,2014,1956,58,0,0,3,9,4,1.0,3,2.5,1,23292,2710,630,2080,2430,20000,47.7608,-122.374,98177
2922701305,470000,2015-04-02,2015,1910,105,0,0,4,7,0,1.0,2,1.75,1,4220,1520,680,840,1120,5700,47.6876,-122.366,98117
8123500050,599000,2014-06-24,2014,1968,46,1,1992,3,7,0,1.0,5,2.75,1,22572,2730,650,2080,2260,15458,47.5951,-122.037,98075
5547500050,255000,2014-09-17,2014,1977,37,0,0,5,7,0,1.0,3,2.25,0,10378,1740,0,1740,1420,10167,47.3815,-122.09,98042
5469700020,295000,2015-02-06,2015,1975,40,0,0,4,7,0,1.0,4,1.75,0,28650,1800,0,1800,1800,5234,47.3926,-122.166,98031
9358400080,550000,2014-06-27,2014,2006,8,0,0,3,10,0,2.0,4,3.5,0,16197,4150,0,4150,3618,15210,47.3423,-122.18299999999999,98003
1257200050,1310000,2014-07-31,2014,2011,3,0,0,3,9,0,2.0,5,3.5,0,4080,3270,0,2180,1410,4080,47.6754,-122.32700000000001,98115
1180005220,225000,2015-05-05,2015,1922,93,0,0,4,5,0,1.0,2,1.0,0,6000,1070,0,1070,1910,6000,47.495,-122.227,98178
9536600010,520000,2014-12-23,2014,1923,91,1,1986,4,7,4,1.0,4,0.75,1,8277,1960,640,1320,1940,8402,47.3648,-122.325,98198
6140100022,345000,2014-08-26,2014,2000,14,0,0,3,8,0,2.0,3,3.25,1,1882,1600,240,1360,1390,1379,47.7151,-122.355,98133
6140100095,475000,2014-05-20,2014,1950,64,0,0,4,7,0,1.0,4,1.75,1,7775,1650,500,1150,1390,7200,47.715,-122.354,98133
4037800020,497500,2014-10-08,2014,1959,55,0,0,4,7,0,1.0,5,1.5,1,8610,2170,940,1230,1670,8610,47.6111,-122.126,98008
322069180,649500,2014-11-20,2014,1990,24,0,0,4,9,0,1.5,3,3.0,1,383328,3730,1500,2230,1940,217800,47.4257,-122.03,98038
9348700020,734500,2014-08-25,2014,2003,11,0,0,3,10,0,2.0,4,2.75,0,6845,3280,0,3280,3280,7467,47.7042,-122.10700000000001,98052
7414200010,276000,2014-12-18,2014,1953,61,0,0,3,7,0,1.0,3,1.0,0,8040,870,0,870,1440,8040,47.7048,-122.368,98177
7849200635,235000,2014-06-30,2014,1928,86,0,0,1,6,0,1.0,2,1.0,0,28800,900,0,900,1360,7200,47.5245,-121.822,98065
1524800005,325000,2014-08-12,2014,1974,40,0,0,4,7,0,1.0,2,1.0,0,10800,1400,0,1400,1560,11280,47.7726,-122.21,98011
8045600130,425000,2014-05-28,2014,1979,35,0,0,4,7,0,1.0,4,2.75,1,9545,1680,600,1080,1890,9545,47.739,-122.243,98028
5559200170,307000,2015-04-30,2015,1949,66,0,0,3,7,0,2.0,4,2.0,1,23972,2390,670,1720,1950,22750,47.3197,-122.34299999999999,98023
5700000275,635000,2014-05-28,2014,1921,93,0,0,4,8,0,1.5,3,2.5,1,5500,2300,300,2000,2100,5000,47.5785,-122.29299999999999,98144
3224900130,223000,2014-05-14,2014,1973,41,0,0,4,7,0,1.0,3,1.75,0,7473,1340,0,1340,1510,8240,47.3087,-122.206,98002
4397010480,425000,2015-04-13,2015,1994,21,0,0,3,9,0,2.0,3,2.75,0,10874,2600,0,2600,2800,11504,47.3815,-122.146,98042
2310000250,190000,2015-05-06,2015,1989,26,0,0,4,7,0,1.0,3,2.25,1,7730,1640,420,1220,1560,7566,47.3576,-122.039,98038
8731902340,275000,2014-09-18,2014,1967,47,0,0,4,8,0,1.0,4,1.75,0,6177,1960,0,1960,2010,8162,47.3131,-122.383,98023
3630000080,450000,2014-06-06,2014,2005,9,0,0,3,8,0,2.0,3,2.5,0,1961,1480,0,1480,1400,1138,47.5478,-122.0,98029
4139900050,1470000,2014-05-19,2014,1988,26,0,0,3,12,0,2.0,4,3.25,0,34460,5010,0,5010,4760,34460,47.5469,-122.12700000000001,98006
9191200380,550000,2014-12-22,2014,1913,101,0,0,4,7,0,1.5,4,2.0,0,5000,1540,0,1540,1790,4000,47.6713,-122.3,98105
930000415,835000,2014-12-04,2014,1943,71,0,0,3,8,2,2.0,4,2.75,1,10240,4030,720,3310,2490,7680,47.7168,-122.365,98177
5450300020,900000,2014-06-18,2014,1952,62,0,0,3,8,0,2.0,6,3.0,0,13783,3020,0,3020,1720,13500,47.5722,-122.226,98040
8898700440,290000,2014-11-24,2014,1983,31,0,0,3,7,0,1.0,2,2.0,1,9375,1590,680,910,1560,8524,47.4585,-122.205,98055
1238501188,1040000,2014-08-08,2014,2014,0,0,0,3,10,0,2.0,4,2.5,0,9131,2910,0,2910,1880,11212,47.6826,-122.186,98033
644210020,780000,2015-01-05,2015,1976,39,0,0,4,8,0,1.0,4,2.5,1,15164,3020,1290,1730,2600,11556,47.5882,-122.19200000000001,98004
3066200460,572500,2014-12-18,2014,1979,35,0,0,3,9,0,2.0,3,2.0,0,11200,2290,0,2290,2250,10000,47.6517,-122.124,98052
3422049088,389000,2015-03-24,2015,1938,77,0,0,4,7,0,1.0,3,1.75,1,9220,2180,1090,1090,2050,22400,47.3547,-122.285,98001
6433000050,350000,2014-08-21,2014,1972,42,0,0,3,7,0,1.0,4,1.75,1,10086,2740,1300,1440,1710,9840,47.5112,-122.329,98168
7215410430,476000,2014-07-28,2014,1993,21,0,0,3,9,0,2.0,4,2.5,0,33158,2740,0,2740,2740,36074,47.3333,-122.074,98042
5316100255,1050000,2014-09-04,2014,1927,87,1,1979,5,10,0,2.0,2,3.0,1,3600,2330,460,1870,2950,7200,47.6316,-122.28200000000001,98112
2413300980,287000,2014-12-17,2014,1978,36,0,0,4,8,0,1.0,3,2.25,1,7200,2300,750,1550,2000,7350,47.324,-122.32799999999999,98003
1175000280,707500,2014-11-07,2014,1907,107,0,0,5,7,0,1.5,4,4.0,0,6596,1550,0,1550,1830,4850,47.6711,-122.398,98107
7304300420,464500,2014-08-01,2014,1947,67,0,0,4,7,0,1.0,4,2.5,0,11381,1750,0,1610,1080,11375,47.7425,-122.321,98155
59000250,720000,2014-12-03,2014,1941,73,0,0,4,8,3,1.0,3,1.5,1,5000,2180,1090,1090,2070,5000,47.5787,-122.402,98116
1441300130,319000,2014-12-24,2014,1994,20,0,0,5,7,0,2.0,3,2.5,0,8544,1610,0,1610,1840,8190,47.3714,-122.054,98038
1075100050,330000,2014-09-16,2014,1953,61,0,0,3,7,0,1.0,3,1.0,0,9136,1570,0,1570,1380,9127,47.7688,-122.337,98133
7972000010,120750,2014-05-20,2014,1969,45,0,0,4,7,0,1.0,3,1.75,0,9628,1140,0,1140,1510,9633,47.2933,-122.37200000000001,98023
7972000010,195000,2014-10-21,2014,1969,45,0,0,4,7,0,1.0,3,1.75,0,9628,1140,0,1140,1510,9633,47.2933,-122.37200000000001,98023
5113400364,650000,2015-01-26,2015,1946,69,0,0,3,7,0,1.0,4,1.5,1,6383,2480,1100,1380,1440,6000,47.6445,-122.374,98119
5076900010,530000,2014-05-13,2014,1958,56,0,0,4,8,0,1.0,3,1.75,0,8190,1690,0,1690,1840,8705,47.5857,-122.17200000000001,98005
3526039193,825000,2015-04-07,2015,1970,45,0,0,5,8,0,1.0,4,3.0,1,8027,2910,1110,1800,2390,7660,47.6939,-122.391,98117
7905380280,436000,2014-08-22,2014,1972,42,0,0,3,7,0,1.0,4,2.0,0,15044,1600,0,1600,1660,8102,47.72,-122.21600000000001,98034
7936500221,658000,2015-01-14,2015,1926,89,0,0,1,5,4,1.0,2,1.0,0,14244,1010,0,1010,1820,15792,47.5476,-122.399,98136
5100404761,547500,2014-08-13,2014,1940,74,0,0,4,7,0,1.0,3,2.0,1,9570,1850,900,950,1430,6380,47.696999999999996,-122.322,98115
510000050,762000,2014-12-03,2014,1906,108,0,0,4,8,0,2.0,3,1.75,1,2527,2150,750,1400,1610,3663,47.6629,-122.329,98103
7148700050,340000,2015-01-26,2015,1952,63,0,0,3,7,0,1.0,3,1.75,1,7378,2650,1190,1460,1600,7616,47.7525,-122.315,98155
3271800185,880000,2014-11-21,2014,1953,61,0,0,4,9,2,1.0,4,1.75,1,5800,2510,680,1830,2190,5800,47.648,-122.41,98199
2652501470,1220000,2014-05-21,2014,2008,6,0,0,3,9,0,2.0,4,2.5,1,3600,3240,1180,2060,1820,3600,47.6405,-122.35600000000001,98109
1568100920,1950000,2015-04-08,2015,2012,3,0,0,3,8,4,2.0,4,2.5,1,14554,3440,1270,2170,3170,11810,47.7364,-122.286,98155
7738500185,382500,2014-09-23,2014,1952,62,1,2006,3,7,0,1.0,3,2.0,0,6249,1150,0,1150,2470,7751,47.7489,-122.28399999999999,98155
9133600130,344500,2015-01-05,2015,1976,39,0,0,3,7,0,1.0,3,1.75,1,9535,1890,680,1210,2040,11108,47.4872,-122.223,98055
3298720010,375000,2015-04-12,2015,1982,33,0,0,3,7,0,1.0,4,2.75,1,7403,1430,400,1030,1480,7663,47.5346,-122.344,98106
2856101479,276000,2014-07-01,2014,1923,91,0,0,5,5,0,1.0,1,0.75,0,1801,370,0,370,1340,5000,47.6778,-122.389,98117
5710610250,500000,2014-07-01,2014,1975,39,0,0,3,8,0,2.0,5,3.25,1,12087,3130,950,2180,2410,10350,47.5336,-122.052,98027
163000010,330000,2014-07-02,2014,2003,11,0,0,3,8,0,2.0,4,2.5,0,6093,2105,0,2105,1930,8022,47.3531,-122.147,98042
1062100095,328000,2014-08-22,2014,1950,64,0,0,3,7,0,1.0,3,1.0,0,5965,890,0,890,1930,7500,47.7518,-122.279,98155
1437900020,450000,2015-02-25,2015,1972,43,0,0,3,7,0,1.0,3,1.5,0,7200,1340,0,1340,1730,8820,47.718,-122.193,98034
8073000585,840500,2014-07-15,2014,1948,66,0,0,3,7,4,1.0,4,2.25,1,12174,2290,800,1490,2290,9379,47.5114,-122.245,98178
3342700491,679000,2014-08-14,2014,1957,57,1,2000,3,8,3,2.0,3,2.5,0,9350,2770,0,2770,2660,9695,47.5253,-122.20100000000001,98056
3395800305,270000,2014-06-05,2014,1957,57,0,0,3,7,0,1.0,3,1.5,1,9450,1890,800,1090,1470,8100,47.4829,-122.34100000000001,98146
2923500010,757500,2015-01-14,2015,1977,38,0,0,3,8,0,2.0,5,2.25,0,8065,3160,0,3160,2540,7917,47.5678,-122.089,98027
3629970680,524950,2014-11-12,2014,2005,9,0,0,3,7,0,2.0,2,2.5,0,2856,1830,0,1830,1850,2667,47.5524,-121.99600000000001,98029
2408800130,424900,2014-07-23,2014,1960,54,1,1998,4,8,0,1.0,4,2.75,0,49658,2950,0,2950,1720,54672,47.3596,-121.92200000000001,98010
2204500480,551100,2015-01-07,2015,1954,61,0,0,5,7,0,1.0,3,1.0,0,8640,1430,0,1430,1430,9840,47.571999999999996,-122.147,98006
7708000010,421000,2014-11-07,2014,1968,46,0,0,5,7,0,1.0,3,2.0,0,12655,1420,0,1420,2020,9655,47.5309,-122.186,98056
2639400020,635000,2014-08-01,2014,1952,62,0,0,4,8,0,2.0,4,1.75,0,7560,2460,0,2460,2760,8918,47.7256,-122.367,98177
7883604095,255000,2014-12-09,2014,1920,94,0,0,4,7,0,1.5,3,1.0,0,6120,1340,0,1340,1260,6000,47.5272,-122.322,98108
3055800020,419950,2015-03-10,2015,1955,60,0,0,3,7,0,1.0,4,1.0,1,7920,1530,500,1030,1690,7920,47.4544,-122.36,98166
7195800009,325000,2014-12-10,2014,1977,37,0,0,4,7,0,1.0,6,3.0,0,12870,2650,0,2650,1450,8668,47.2069,-121.98899999999999,98022
8946750170,281000,2015-04-21,2015,2012,3,0,0,3,7,0,2.0,4,2.25,0,3600,1677,0,1677,1677,3600,47.32,-122.178,98092
5603700095,655275,2014-06-10,2014,1962,52,0,0,3,7,0,1.0,3,1.75,1,11856,2050,590,1460,2670,11856,47.5735,-122.162,98006
8819900170,861000,2014-08-25,2014,1931,83,0,0,5,8,0,1.0,3,2.0,1,3959,2520,1250,1270,1660,3959,47.6693,-122.289,98105
3999300290,850000,2014-10-16,2014,1977,37,0,0,4,9,4,2.0,3,3.5,1,11148,2620,560,2060,2590,10796,47.5845,-122.115,98008
2791500280,246000,2014-11-19,2014,1990,24,0,0,3,8,0,1.0,3,2.5,1,6675,1650,360,1290,1880,6675,47.2899,-122.37200000000001,98023
8820903560,380000,2014-12-16,2014,1926,88,0,0,4,6,0,1.0,2,1.0,0,4836,700,0,700,1190,7050,47.7139,-122.288,98125
4401200460,813000,2014-10-20,2014,1998,16,0,0,3,10,0,2.0,4,2.5,0,7508,3430,0,3430,3110,8741,47.6866,-122.11,98052
3394100020,990000,2014-11-20,2014,1988,26,0,0,3,10,0,2.0,4,2.5,0,11049,3140,0,3140,2750,11049,47.5817,-122.19200000000001,98004
2880100795,650000,2014-11-05,2014,2003,11,0,0,3,7,0,2.0,3,2.5,1,3750,2350,610,1740,1590,4700,47.6767,-122.365,98117
104560280,273000,2014-05-22,2014,1990,24,0,0,3,7,0,2.0,4,3.0,0,6180,1990,0,1990,1910,6180,47.3083,-122.36,98023
2133010290,398000,2014-07-24,2014,1989,25,0,0,3,7,0,2.0,4,2.5,0,14724,2050,0,2050,1920,12841,47.73,-121.969,98019
1723049008,200000,2014-08-22,2014,1938,76,0,0,4,6,0,1.0,2,1.0,0,8665,930,0,930,1630,12375,47.4822,-122.318,98168
8146100095,839000,2014-05-15,2014,1955,59,1,1990,3,7,0,1.0,3,1.0,0,12305,1230,0,1230,2100,7960,47.6095,-122.195,98004
7715800430,502000,2014-11-04,2014,1984,30,0,0,3,7,0,1.0,3,2.5,1,9135,1870,620,1250,1550,9100,47.6269,-122.06,98074
9510900630,305000,2014-06-17,2014,1973,41,0,0,4,7,0,1.0,3,2.25,1,7665,2110,750,1360,1660,8436,47.3082,-122.37200000000001,98023
9414610020,574950,2014-06-18,2014,1980,34,0,0,4,8,0,2.0,5,3.25,0,10000,3160,0,3160,2130,10000,47.52,-122.04700000000001,98027
1160000255,311000,2014-08-18,2014,1942,72,0,0,3,7,0,1.0,3,1.0,0,8631,1120,0,1120,1350,7714,47.7077,-122.314,98125
777100005,1650000,2014-11-22,2014,1959,55,0,0,5,7,4,1.0,3,2.25,1,6203,2750,1130,1620,2570,7009,47.6163,-122.068,98074
3205100130,387000,2014-05-06,2014,1962,52,0,0,5,7,0,1.0,3,1.0,0,9568,1230,0,1230,1270,9575,47.538999999999994,-122.179,98056
2929600020,375000,2014-08-05,2014,1948,66,0,0,3,7,3,1.5,3,1.5,0,20672,1190,0,1190,2150,16239,47.4459,-122.359,98166
2420069242,175000,2014-09-25,2014,1920,94,0,0,5,6,0,1.0,2,1.0,0,3434,740,0,740,1160,6000,47.2088,-121.992,98022
5009600010,248000,2014-06-12,2014,2003,11,0,0,3,7,0,2.0,4,2.5,0,5855,1770,0,1770,1790,5679,47.3483,-122.053,98038
2414600255,336750,2015-04-03,2015,1955,60,0,0,3,8,0,1.0,4,2.25,1,7803,1720,370,1350,1720,7803,47.5119,-122.337,98146
9359300250,685000,2014-06-04,2014,1989,25,0,0,4,9,0,2.0,4,2.5,0,45514,2770,0,2770,2940,49495,47.7751,-122.088,98077
3629980920,645000,2014-07-15,2014,2004,10,0,0,3,9,0,2.0,4,2.75,0,3917,2330,0,2330,2620,4400,47.5527,-121.99,98029
6679001060,279000,2014-12-18,2014,2003,11,0,0,3,7,0,2.0,3,2.5,0,7388,1660,0,1660,2240,6228,47.3865,-122.027,98038
1702900664,479000,2015-04-16,2015,2008,7,0,0,3,8,0,3.5,2,2.5,0,1037,1730,0,1730,1280,1026,47.5594,-122.285,98118
928000020,466000,2015-01-28,2015,1962,53,0,0,3,7,0,1.0,3,2.25,1,7279,1880,600,1280,2020,8274,47.7574,-122.322,98155
705710290,361500,2015-04-20,2015,1995,20,0,0,3,7,0,2.0,4,2.75,0,6740,2190,0,2190,1950,7150,47.3804,-122.027,98038
8155830020,404000,2014-12-02,2014,1995,19,0,0,3,7,0,1.0,3,1.75,0,7202,1720,0,1720,1720,7625,47.5044,-122.19,98056
9378700190,319000,2015-03-16,2015,1990,25,0,0,3,8,0,2.0,4,3.25,0,8344,2360,0,2360,1860,8410,47.4403,-122.126,98058
5104200420,320000,2015-03-16,2015,1969,46,0,0,4,6,0,1.0,3,1.5,0,10132,1490,0,1490,1720,9915,47.4779,-122.145,98059
9550202140,1310000,2014-11-17,2014,2014,0,0,0,3,9,0,2.0,4,3.75,1,5625,3490,880,2610,1940,5000,47.6685,-122.33200000000001,98103
7855300460,1000000,2014-09-23,2014,1971,43,0,0,4,9,4,1.0,3,2.75,1,8900,2370,700,1670,2840,8956,47.5648,-122.156,98006
9346960050,660000,2014-11-07,2014,1977,37,0,0,4,8,0,2.0,4,2.5,0,9120,2290,0,2290,2290,9120,47.5613,-122.12799999999999,98006
2254501440,546000,2015-04-21,2015,1901,114,0,0,3,8,0,1.5,4,3.0,0,3600,1790,0,1790,1770,3119,47.6117,-122.31299999999999,98122
3732800525,300000,2014-07-09,2014,1926,88,0,0,4,6,0,1.0,4,1.75,1,5015,1820,630,1190,1530,9130,47.5569,-122.31,98108
2525059134,500000,2014-10-16,2014,1964,50,0,0,4,7,0,1.0,2,1.5,0,12000,1760,0,1760,2200,12088,47.6288,-122.109,98052
8562891100,381500,2014-09-10,2014,2003,11,0,0,4,8,0,2.0,4,2.5,0,5556,2430,0,2430,2430,5556,47.3762,-122.126,98042
4094800380,990000,2015-04-27,2015,1966,49,0,0,4,9,0,2.0,3,2.25,0,12899,2630,0,2630,3140,15320,47.5479,-122.23299999999999,98040
5104530680,278226,2015-01-16,2015,2006,9,0,0,3,8,0,2.0,4,2.5,0,4639,2390,0,2390,2390,4521,47.3527,-121.999,98038
2917200675,340000,2015-01-27,2015,1947,68,0,0,4,7,0,1.0,2,1.75,1,4158,1500,280,1220,1270,4081,47.7006,-122.35,98103
8732030440,305000,2014-08-13,2014,1977,37,0,0,3,8,0,1.0,4,2.5,1,12000,2510,990,1520,2210,8320,47.3086,-122.384,98023
7779200275,760000,2014-06-13,2014,1958,56,0,0,3,8,4,1.0,4,2.5,1,10285,2420,720,1700,2540,9900,47.4871,-122.36,98146
6121800050,195000,2014-10-29,2014,1952,62,0,0,3,7,0,2.0,4,1.5,0,9948,2170,0,2170,1500,9750,47.4263,-122.331,98148
5652601155,564000,2015-04-15,2015,1960,55,0,0,4,7,0,1.0,4,1.75,1,6138,1960,700,1260,2000,7057,47.6968,-122.29899999999999,98115
3261020080,539500,2014-12-24,2014,1977,37,0,0,3,8,0,1.0,4,2.25,1,8550,2280,620,1660,2590,9500,47.701,-122.23100000000001,98034
4060000020,299980,2014-09-18,2014,1945,69,1,2008,3,6,0,1.0,4,1.5,1,10230,1580,790,790,1130,6955,47.5002,-122.24600000000001,98178
5468730280,290000,2014-10-13,2014,1993,21,0,0,3,7,0,2.0,4,2.5,0,5674,1850,0,1850,1750,6875,47.3536,-122.14200000000001,98042
7304301045,257000,2015-02-03,2015,1947,68,0,0,4,6,0,1.0,2,1.0,0,11084,770,0,770,1010,11084,47.7482,-122.321,98155
4077800507,518500,2014-08-21,2014,1985,29,0,0,3,8,0,1.5,4,3.0,1,5520,2120,700,1420,2020,8700,47.7085,-122.286,98125
1041500020,657000,2014-09-08,2014,1982,32,0,0,3,9,0,1.0,4,2.75,1,35380,3060,1250,1810,1980,10425,47.6198,-122.038,98074
1423089134,590000,2014-08-15,2014,1984,30,0,0,3,7,0,2.0,3,2.25,0,41250,2680,0,2680,1940,47044,47.4817,-121.749,98045
3992700048,526000,2014-07-18,2014,1959,55,0,0,3,7,0,1.0,4,1.75,1,6350,2220,1110,1110,1950,8100,47.7136,-122.29,98125
2172000285,254500,2015-03-23,2015,1920,95,0,0,3,6,0,1.0,2,1.0,0,11250,1150,0,1150,1100,11400,47.486000000000004,-122.264,98178
8813400345,575000,2015-04-14,2015,1909,106,0,0,5,7,0,1.0,2,1.0,0,3663,980,0,980,1620,3706,47.6645,-122.288,98105
5487300020,464550,2015-01-21,2015,1967,48,0,0,4,7,0,1.0,3,1.5,0,10500,1690,0,1690,1570,10500,47.7018,-122.165,98033
7201800280,409950,2014-07-15,2014,1969,45,0,0,4,7,0,1.0,3,1.75,0,6030,1320,0,1320,1840,6565,47.6993,-122.13,98052
8856000545,100000,2014-05-07,2014,1956,58,0,0,3,6,0,1.0,2,1.0,0,22000,910,0,910,1326,9891,47.2777,-122.25200000000001,98001
567000380,365000,2015-03-02,2015,2009,6,0,0,3,7,0,2.0,2,1.5,0,1270,820,0,820,1130,1201,47.5925,-122.295,98144
1450100020,208000,2015-02-09,2015,1960,55,0,0,4,6,0,1.0,3,1.0,0,7420,1300,0,1300,1250,7420,47.2899,-122.219,98002
